state_ut,year,death_remanded,death_not_remanded,ssc,dgp_tenure,o_tenure,invest_law,peb,district_pca,state_pca,t,type,sc_order1,committee1,gdp,religion2,head_trans_n,p_dist,head_trans,pop,SHRC,party_match,party_match_2006,literacy,media_women,media_men,pca_bind,media_women_0,pca_ind,ngo,event,l.event
ANDHRA PRADESH,2001,5,8,0,0,0,0,0,0,0,0,0,0,0,156711,1,9,22,0.409090909,76210007,0,0,0,60.5,76.3,NA,0,76,0,0.01399177,12,9
ANDHRA PRADESH,2002,1,6,0,0,0,0,0,0,0,0,0,0,0,167096,1,1,22,0.045454545,76210007,0,0,0,60.5,76.3,NA,0,76,0,0.01399177,6,12
ANDHRA PRADESH,2003,0,6,0,0,0,0,0,0,0,0,0,0,0,190017,1,9,22,0.409090909,76210007,0,0,0,60.5,76.3,NA,0,76,0,0.01399177,22,6
ANDHRA PRADESH,2004,11,3,0,0,0,0,0,0,0,0,0,0,0,134767,1,7,22,0.318181818,76210007,0,1,1,60.5,76.3,NA,0,76,0,0.01399177,1,22
ANDHRA PRADESH,2005,42,11,0,0,0,0,0,0,0,0,0,0,0,147606,1,7,22,0.318181818,76210007,0,1,1,60.5,81.9,91.6,0,82,0,0.01399177,5,1
ANDHRA PRADESH,2006,17,11,0,0,0,0,0,0,0,0,0,1,0,174064,1,NA,22,NA,76210007,1,1,1,60.5,81.9,NA,0,82,0,0.01399177,2,5
ANDHRA PRADESH,2007,18,5,0,0,1,1,1,0,0,0,0,1,0,212361,1,9,22,0.409090909,76210007,1,1,1,60.5,81.9,NA,0,82,0,0.01399177,3,2
ANDHRA PRADESH,2008,10,7,0,0,1,1,1,0,0,0,0,1,1,237383,1,13,22,0.590909091,76210007,1,1,1,60.5,81.9,NA,0,82,0,0.01399177,10,3
ANDHRA PRADESH,2009,4,2,0,0,1,1,1,0,0,0,0,1,1,273327,1,8,22,0.363636364,76210007,1,1,1,60.5,81.9,NA,0,82,0,0.01399177,9,10
ANDHRA PRADESH,2010,5,4,0,0,1,1,1,0,0,0,0,1,1,319864,1,10,22,0.454545455,76210007,1,1,1,60.5,81.9,NA,0,82,0,0.01399177,27,9
ANDHRA PRADESH,2011,11,6,0,0,1,1,1,0,0,0,0,1,1,362245,1,10,22,0.454545455,76210007,1,1,1,67,81.9,NA,0,82,0,0.01399177,21,27
ANDHRA PRADESH,2012,5,6,0,0,1,1,1,0,0,0,0,1,1,410068,1,8,22,0.363636364,76210007,1,1,1,67,81.9,NA,0,82,0,0.010464058,5,21
ANDHRA PRADESH,2013,3,3,1,0,1,1,1,1,1,1,go,1,1,464184,1,9,22,0.409090909,76210007,1,1,1,67,81.9,NA,1,82,1,0.010464058,9,5
ANDHRA PRADESH,2014,16,2,1,1,1,1,1,1,1,0,go,1,1,524976,1,8,12,0.666666667,76210007,1,0,0,67,81.9,NA,1,82,1,0.010464058,25,9
ANDHRA PRADESH,2015,3,5,1,1,1,1,1,1,1,0,go,1,1,604229,1,2,12,0.166666667,76210007,1,0,0,67,93,96,1,93,1,0.010464058,20,25
ANDHRA PRADESH,2016,6,0,1,1,1,1,1,1,1,0,go,1,1,697508,1,6,12,0.5,NA,1,0,0,67,93,96,1,93,1,0.010464058,14,20
ARUNACHAL PRADESH ,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,2104,1,13,10,1.3,1097968,0,0,1,54.3,63.3,NA,0,63,0,0.121212121,NA,0
ARUNACHAL PRADESH ,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,2071,1,15,13,1.153846154,1097968,0,0,1,54.3,63.3,NA,0,63,0,0.121212121,NA,0
ARUNACHAL PRADESH ,2003,1,1,0,0,0,0,0,0,0,0,0,0,0,2368,1,15,12,1.25,1097968,0,0,1,54.3,63.3,NA,0,63,0,0.121212121,NA,0
ARUNACHAL PRADESH ,2004,2,0,0,0,0,0,0,0,0,0,0,0,0,3488,1,1,11,0.090909091,1097968,0,1,1,54.3,63.3,NA,0,63,0,0.121212121,NA,0
ARUNACHAL PRADESH ,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,3755,1,8,11,0.727272727,1097968,0,1,1,54.3,64.6,72.5,0,65,0,0.121212121,NA,0
ARUNACHAL PRADESH ,2006,0,0,0,1,1,0,1,0,0,0,0,1,0,4108,1,4,11,0.363636364,1097968,0,1,1,54.3,64.6,NA,0,65,0,0.121212121,NA,0
ARUNACHAL PRADESH ,2007,0,0,1,1,1,1,1,0,1,1,go,1,0,4810,1,3,11,0.272727273,1097968,0,1,1,54.3,64.6,NA,1,65,1,0.121212121,NA,0
ARUNACHAL PRADESH ,2008,3,0,1,1,1,1,1,0,1,0,go,1,1,5687,1,7,11,0.636363636,1097968,0,1,1,54.3,64.6,NA,1,65,1,0.121212121,1,0
ARUNACHAL PRADESH ,2009,0,0,1,1,1,1,1,0,1,0,go,1,1,7474,1,1,11,0.090909091,1097968,0,1,1,54.3,64.6,NA,1,65,1,0.121212121,1,1
ARUNACHAL PRADESH ,2010,1,0,1,1,1,1,1,0,1,0,go,1,1,9021,1,0,11,0,1097968,0,1,1,54.3,64.6,NA,1,65,1,0.121212121,1,1
ARUNACHAL PRADESH ,2011,1,0,1,1,1,1,1,0,1,0,go,1,1,10775,0,5,11,0.454545455,1097968,0,1,1,65.4,64.6,NA,1,65,1,0.121212121,1,1
ARUNACHAL PRADESH ,2012,2,0,1,1,1,1,1,0,1,0,go,1,1,11836,0,11,11,1,1097968,0,1,1,65.4,64.6,NA,1,65,1,0,1,1
ARUNACHAL PRADESH ,2013,2,0,1,1,1,1,1,0,1,0,go,1,1,13545,0,18,11,1.636363636,1097968,0,1,1,65.4,64.6,NA,1,65,1,0,NA,0
ARUNACHAL PRADESH ,2014,0,1,1,1,1,1,1,0,1,0,go,1,1,17959,0,9,11,0.818181818,1097968,0,0,1,65.4,64.6,NA,1,65,1,0,3,1
ARUNACHAL PRADESH ,2015,1,0,1,1,1,1,1,0,1,0,go,1,1,18509,0,10,11,0.909090909,1097968,0,0,1,65.4,70,80,1,70,1,0,4,3
ARUNACHAL PRADESH ,2016,0,0,1,1,1,1,1,0,1,0,go,1,1,19627,0,7,11,0.636363636,NA,0,0,1,65.4,70,80,1,70,1,0,5,4
ASSAM,2001,1,2,0,0,0,0,0,0,0,0,0,0,0,38313,1,20,27,0.740740741,26655528,1,0,1,63.3,52.6,NA,0,53,0,0.022660099,16,25
ASSAM,2002,9,0,0,0,0,0,0,0,0,0,0,0,0,43407,1,11,27,0.407407407,26655528,1,0,1,63.3,52.6,NA,0,53,0,0.022660099,7,16
ASSAM,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,47305,1,12,27,0.444444444,26655528,1,0,1,63.3,52.6,NA,0,53,0,0.022660099,13,7
ASSAM,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,53398,1,4,27,0.148148148,26655528,1,1,1,63.3,52.6,NA,0,53,0,0.022660099,19,13
ASSAM,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,59385,1,12,27,0.444444444,26655528,1,1,1,63.3,61.4,77.9,0,61,0,0.022660099,28,19
ASSAM,2006,0,0,0,0,0,0,0,0,0,0,0,1,0,64692,1,13,27,0.481481481,26655528,1,1,1,63.3,61.4,NA,0,61,0,0.022660099,38,28
ASSAM,2007,3,0,1,1,1,1,1,1,1,1,act,1,0,71076,1,7,27,0.259259259,26655528,1,1,1,63.3,61.4,NA,1,61,0,0.022660099,57,38
ASSAM,2008,2,0,1,1,1,1,1,1,1,0,act,1,1,81074,1,5,27,0.185185185,26655528,1,1,1,63.3,61.4,NA,1,61,0,0.022660099,93,57
ASSAM,2009,7,0,1,1,1,1,1,1,1,0,act,1,1,95975,1,12,27,0.444444444,26655528,1,1,1,63.3,61.4,NA,1,61,0,0.022660099,108,93
ASSAM,2010,3,0,1,1,1,1,1,1,1,0,act,1,1,112688,1,24,27,0.888888889,26655528,1,1,1,63.3,61.4,NA,1,61,0,0.022660099,32,108
ASSAM,2011,0,0,1,1,1,1,1,1,1,0,act,1,1,125903,1,19,27,0.703703704,26655528,1,1,1,72.2,61.4,NA,1,61,0,0.022660099,50,32
ASSAM,2012,11,0,1,1,1,1,1,1,1,0,act,1,1,138401,1,13,27,0.481481481,26655528,1,1,1,72.2,61.4,NA,1,61,0,0.015212982,59,50
ASSAM,2013,4,0,1,1,1,1,1,1,1,0,act,1,1,159460,1,5,27,0.185185185,26655528,1,1,1,72.2,61.4,NA,1,61,0,0.015212982,102,59
ASSAM,2014,0,0,1,1,1,1,1,1,1,0,act,1,1,195723,1,11,27,0.407407407,26655528,1,0,1,72.2,61.4,NA,1,61,0,0.015212982,102,102
ASSAM,2015,6,1,1,1,1,1,1,1,1,0,act,1,1,227959,1,12,27,0.444444444,26655528,1,0,1,72.2,58,76,1,58,0,0.015212982,51,102
ASSAM,2016,2,0,1,1,1,1,1,1,1,0,act,1,1,254478,1,18,27,0.666666667,NA,1,1,0,72.2,58,76,1,58,0,0.015212982,59,51
BIHAR ,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,57657,1,9,40,0.225,82998509,1,0,0,47,27.3,NA,0,27,0,0.020322355,9,10
BIHAR ,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,64965,1,16,40,0.4,82998509,1,0,0,47,27.3,NA,0,27,0,0.020322355,1,9
BIHAR ,2003,2,0,0,0,0,0,0,0,0,0,0,0,0,66174,1,19,40,0.475,82998509,1,0,0,47,27.3,NA,0,27,0,0.020322355,8,1
BIHAR ,2004,0,1,0,0,0,0,0,0,0,0,0,0,0,77781,1,NA,40,NA,82998509,1,0,0,47,27.3,NA,0,27,0,0.020322355,3,8
BIHAR ,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,82490,1,47,40,1.175,82998509,1,0,0,47,41.8,72.7,0,42,0,0.020322355,1,3
BIHAR ,2006,0,0,0,0,0,0,0,0,0,0,0,1,0,100737,1,NA,40,NA,82998509,1,0,0,47,41.8,NA,0,42,0,0.020322355,4,1
BIHAR ,2007,0,0,1,1,1,1,1,1,0,0,act,1,0,113680,1,NA,40,NA,82998509,1,0,0,47,41.8,NA,0,42,0,0.020322355,6,4
BIHAR ,2008,0,0,1,1,1,1,1,1,0,0,act,1,1,142279,1,17,40,0.425,82998509,1,0,0,47,41.8,NA,0,42,0,0.020322355,34,6
BIHAR ,2009,0,0,1,1,1,1,1,1,0,0,act,1,1,162923,1,15,40,0.375,82998509,1,0,0,47,41.8,NA,0,42,0,0.020322355,66,34
BIHAR ,2010,0,0,1,1,1,1,1,1,0,0,act,1,1,203555,1,19,40,0.475,82998509,1,0,0,47,41.8,NA,0,42,0,0.020322355,88,66
BIHAR ,2011,1,0,1,1,1,1,1,1,0,0,act,1,1,243269,1,17,40,0.425,82998509,1,0,0,61.8,41.8,NA,0,42,0,0.020322355,86,88
BIHAR ,2012,0,2,1,1,1,1,1,1,0,0,act,1,1,293616,1,12,40,0.3,82998509,1,0,0,61.8,41.8,NA,0,42,0,0.003238342,27,86
BIHAR ,2013,0,0,1,1,1,1,1,1,0,0,act,1,1,343663,1,17,40,0.425,82998509,1,0,0,61.8,41.8,NA,0,42,0,0.003238342,60,27
BIHAR ,2014,1,0,1,1,1,1,1,1,0,0,act,1,1,342951,1,28,40,0.7,82998509,1,1,0,61.8,41.8,NA,0,42,0,0.003238342,56,60
BIHAR ,2015,1,1,1,1,1,1,1,1,0,0,act,1,1,371602,1,32,40,0.8,82998509,1,0,0,61.8,40,68,0,40,0,0.003238342,46,56
BIHAR ,2016,1,1,1,1,1,1,1,1,0,0,act,1,1,422316,1,12,40,0.3,NA,1,0,0,61.8,40,68,0,40,0,0.003238342,71,46
CHHATTISGARH ,2001,7,1,0,0,0,0,0,0,0,0,0,0,0,29539,1,14,18,0.777777778,20833803,1,0,1,64.7,52.6,NA,0,53,0,0.012765957,NA,0
CHHATTISGARH ,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,32493,1,12,18,0.666666667,20833803,1,0,1,64.7,52.6,NA,0,53,0,0.012765957,NA,0
CHHATTISGARH ,2003,1,1,0,0,0,0,0,0,0,0,0,0,0,38802,1,26,19,1.368421053,20833803,1,0,1,64.7,52.6,NA,0,53,0,0.012765957,1,1
CHHATTISGARH ,2004,1,1,0,0,0,0,0,0,0,0,0,0,0,47862,1,17,20,0.85,20833803,1,0,0,64.7,52.6,NA,0,53,0,0.012765957,1,1
CHHATTISGARH ,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,53381,1,6,20,0.3,20833803,1,0,0,64.7,52.6,69.8,0,53,0,0.012765957,3,1
CHHATTISGARH ,2006,0,1,0,0,0,0,0,0,0,0,0,1,0,66875,1,14,20,0.7,20833803,1,0,0,64.7,52.6,NA,0,53,0,0.012765957,16,3
CHHATTISGARH ,2007,1,1,1,1,1,1,1,0,1,1,act,1,0,80255,1,7,20,0.35,20833803,1,0,0,64.7,52.6,NA,0,53,0,0.012765957,11,16
CHHATTISGARH ,2008,0,0,1,1,1,1,1,0,1,0,act,1,1,96972,1,9,20,0.45,20833803,1,0,0,64.7,52.6,NA,0,53,0,0.012765957,37,11
CHHATTISGARH ,2009,1,1,1,1,1,1,1,0,1,0,act,1,1,99364,1,21,20,1.05,20833803,1,0,0,64.7,52.6,NA,0,53,0,0.012765957,57,37
CHHATTISGARH ,2010,0,0,1,1,1,1,1,0,1,0,act,1,1,119420,1,21,20,1.05,20833803,1,0,0,64.7,52.6,NA,0,53,0,0.012765957,69,57
CHHATTISGARH ,2011,1,0,1,1,1,1,1,0,1,0,act,1,1,144112,1,20,20,1,20833803,1,0,0,70.3,52.6,NA,0,53,0,0.012765957,69,69
CHHATTISGARH ,2012,2,0,1,1,1,1,1,0,1,0,act,1,1,165641,1,14,20,0.7,20833803,1,0,0,70.3,52.6,NA,0,53,0,0.006046863,48,69
CHHATTISGARH ,2013,1,1,1,1,1,1,1,0,1,0,act,1,1,185682,1,29,20,1.45,20833803,1,0,0,70.3,52.6,NA,0,53,0,0.006046863,71,48
CHHATTISGARH ,2014,0,1,1,1,1,1,1,0,1,0,act,1,1,221118,1,8,20,0.4,20833803,1,1,0,70.3,52.6,NA,0,53,0,0.006046863,83,71
CHHATTISGARH ,2015,0,4,1,1,1,1,1,0,1,0,act,1,1,227383,1,8,20,0.4,20833803,1,1,0,70.3,80,85,0,80,0,0.006046863,180,83
CHHATTISGARH ,2016,1,3,1,1,1,1,1,0,1,0,act,1,1,254722,1,5,20,0.25,NA,1,1,0,70.3,80,85,0,80,0,0.006046863,180,180
GOA,2001,0,1,0,0,0,0,0,0,0,0,0,0,0,7097,1,0,2,0,1347668,0,1,0,82,88.4,NA,0,88,0,0,NA,0
GOA,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,8100,1,0,2,0,1347668,0,1,0,82,88.4,NA,0,88,0,0,NA,0
GOA,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,9301,1,0,2,0,1347668,0,1,0,82,88.4,NA,0,88,0,0,NA,0
GOA,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,12713,1,0,2,0,1347668,0,0,0,82,88.4,NA,0,88,0,0,NA,0
GOA,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,14327,1,0,2,0,1347668,0,1,1,82,92.4,94.4,0,92,0,0,NA,0
GOA,2006,0,0,1,0,0,1,0,0,0,0,0,1,0,16523,1,51,2,25.5,1347668,0,1,1,82,92.4,NA,0,92,0,0,NA,0
GOA,2007,0,0,1,0,0,1,1,0,1,1,go,1,0,19565,1,0,2,0,1347668,0,1,1,82,92.4,NA,1,92,1,0,NA,0
GOA,2008,0,0,1,0,0,1,1,0,1,0,go,1,1,25414,1,0,2,0,1347668,0,1,1,82,92.4,NA,1,92,1,0,NA,0
GOA,2009,0,0,1,0,0,1,1,0,1,0,go,1,1,29126,1,0,2,0,1347668,0,1,1,82,92.4,NA,1,92,1,0,1,1
GOA,2010,0,0,1,0,0,1,1,0,1,0,go,1,1,33605,1,0,2,0,1347668,0,1,1,82,92.4,NA,1,92,1,0,NA,0
GOA,2011,1,1,1,0,0,1,1,0,1,0,go,1,1,43255,1,2,2,1,1347668,1,1,1,88.7,92.4,NA,1,92,1,0,NA,0
GOA,2012,1,0,1,0,0,1,1,0,1,0,go,1,1,42407,1,2,2,1,1347668,1,0,0,88.7,92.4,NA,1,92,1,0.026595745,NA,0
GOA,2013,0,0,1,0,0,1,1,0,1,0,go,1,1,48897,1,0,2,0,1347668,1,0,0,88.7,92.4,NA,1,92,1,0.026595745,1,1
GOA,2014,0,0,1,0,0,1,1,0,1,0,go,1,1,47814,1,0,2,0,1347668,1,1,0,88.7,92.4,NA,1,92,1,0.026595745,NA,0
GOA,2015,1,0,1,0,0,1,1,0,1,0,go,1,1,55054,1,0,2,0,1347668,1,1,0,88.7,96,99,1,96,1,0.026595745,1,1
GOA,2016,0,1,1,0,0,1,1,0,1,0,go,1,1,63460,1,0,2,0,NA,1,1,0,88.7,96,99,1,96,1,0.026595745,NA,0
GUJARAT ,2001,4,3,0,0,0,0,0,0,0,0,0,0,0,123573,1,19,2,9.5,50671017,0,1,0,70,66.2,NA,0,66,0,0.015903614,NA,0
GUJARAT ,2002,3,2,0,0,0,0,0,0,0,0,0,0,0,141534,1,25,26,0.961538462,50671017,0,1,0,70,66.2,NA,0,66,0,0.015903614,6,1
GUJARAT ,2003,5,6,0,0,0,0,0,0,0,0,0,0,0,168080,1,26,26,1,50671017,0,1,0,70,66.2,NA,0,66,0,0.015903614,1,6
GUJARAT ,2004,5,7,0,0,0,0,0,0,0,0,0,0,0,203373,1,11,26,0.423076923,50671017,0,0,0,70,66.2,NA,0,66,0,0.015903614,NA,0
GUJARAT ,2005,10,10,0,0,0,0,0,0,0,0,0,0,0,244736,1,10,26,0.384615385,50671017,0,0,0,70,71.6,84.7,0,72,0,0.015903614,1,1
GUJARAT ,2006,1,7,0,0,0,0,0,0,0,0,0,1,0,283693,1,8,26,0.307692308,50671017,1,0,0,70,71.6,NA,0,72,0,0.015903614,1,1
GUJARAT ,2007,3,12,0,0,0,0,0,0,0,0,0,1,0,329285,1,16,26,0.615384615,50671017,1,0,0,70,71.6,NA,0,72,0,0.015903614,NA,0
GUJARAT ,2008,9,13,1,1,1,1,1,1,1,1,act,1,1,367912,1,16,26,0.615384615,50671017,1,0,0,70,71.6,NA,0,72,0,0.015903614,48,1
GUJARAT ,2009,2,4,1,1,1,1,1,1,1,0,act,1,1,431262,1,1,26,0.038461538,50671017,1,0,0,70,71.6,NA,0,72,0,0.015903614,2,48
GUJARAT ,2010,3,3,1,1,1,1,1,1,1,0,act,1,1,521519,1,0,26,0,50671017,1,0,0,70,71.6,NA,0,72,0,0.015903614,NA,0
GUJARAT ,2011,1,7,1,1,1,1,1,1,1,0,act,1,1,598786,1,16,26,0.615384615,50671017,1,0,0,78,71.6,NA,0,72,0,0.015903614,NA,0
GUJARAT ,2012,1,18,1,1,1,1,1,1,1,0,act,1,1,658540,1,21,26,0.807692308,50671017,1,0,0,78,71.6,NA,0,72,0,0.019545695,1,2
GUJARAT ,2013,0,13,1,1,1,1,1,1,1,0,act,1,1,765638,1,5,26,0.192307692,50671017,1,0,0,78,71.6,NA,0,72,0,0.019545695,2,1
GUJARAT ,2014,1,7,1,1,1,1,1,1,1,0,act,1,1,921773,1,10,26,0.384615385,50671017,1,1,0,78,71.6,NA,0,72,0,0.019545695,NA,0
GUJARAT ,2015,2,7,1,1,1,1,1,1,1,0,act,1,1,1029010,1,8,26,0.307692308,50671017,1,1,0,78,82,87,0,82,0,0.019545695,NA,0
GUJARAT ,2016,2,9,1,1,1,1,1,1,1,0,act,1,1,1153327,1,15,26,0.576923077,NA,1,1,0,78,82,87,0,82,0,0.019545695,2,2
HARYANA ,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,65505,1,5,19,0.263157895,21144564,0,0,0,67.9,66.9,NA,0,67,0,0.011757426,NA,0
HARYANA ,2002,0,3,0,0,0,0,0,0,0,0,0,0,0,72528,1,12,19,0.631578947,21144564,0,0,0,67.9,66.9,NA,0,67,0,0.011757426,NA,0
HARYANA ,2003,0,1,0,0,0,0,0,0,0,0,0,0,0,82862,1,9,19,0.473684211,21144564,0,0,0,67.9,66.9,NA,0,67,0,0.011757426,NA,0
HARYANA ,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,95795,1,9,19,0.473684211,21144564,0,0,0,67.9,66.9,NA,0,67,0,0.011757426,NA,0
HARYANA ,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,108885,1,14,19,0.736842105,21144564,0,1,1,67.9,67.7,78.2,0,68,0,0.011757426,NA,0
HARYANA ,2006,0,1,0,0,0,0,0,0,0,0,0,1,0,128732,1,NA,19,NA,21144564,0,1,1,67.9,67.7,NA,0,68,0,0.011757426,NA,0
HARYANA ,2007,0,0,0,0,0,0,0,0,0,0,0,1,0,151596,1,NA,19,NA,21144564,0,1,1,67.9,67.7,NA,0,68,0,0.011757426,1,4
HARYANA ,2008,2,0,1,1,1,1,1,0,1,1,act,1,1,182522,1,NA,19,NA,21144564,0,1,1,67.9,67.7,NA,0,68,0,0.011757426,2,1
HARYANA ,2009,3,0,1,1,1,1,1,0,1,0,act,1,1,223600,1,11,19,0.578947368,21144564,0,1,1,67.9,67.7,NA,0,68,0,0.011757426,NA,0
HARYANA ,2010,0,0,1,1,1,1,1,0,1,0,act,1,1,260621,1,11,19,0.578947368,21144564,0,1,1,67.9,67.7,NA,0,68,0,0.011757426,NA,0
HARYANA ,2011,0,0,1,1,1,1,1,0,1,0,act,1,1,298688,1,0,19,0,21144564,0,1,1,75.6,67.7,NA,0,68,0,0.011757426,NA,0
HARYANA ,2012,1,0,1,1,1,1,1,0,1,0,act,1,1,341351,1,23,19,1.210526316,21144564,1,1,1,75.6,67.7,NA,0,68,0,0.003882418,1,2
HARYANA ,2013,0,1,1,1,1,1,1,0,1,0,act,1,1,388917,1,14,19,0.736842105,21144564,1,1,1,75.6,67.7,NA,0,68,0,0.003882418,1,1
HARYANA ,2014,0,2,1,1,1,1,1,0,1,0,act,1,1,437145,1,28,19,1.473684211,21144564,1,1,0,75.6,67.7,NA,0,68,0,0.003882418,1,1
HARYANA ,2015,1,2,1,1,1,1,1,0,1,0,act,1,1,495249,1,17,19,0.894736842,21144564,1,1,0,75.6,67.7,NA,0,68,0,0.003882418,NA,0
HARYANA ,2016,2,1,1,1,1,1,1,0,1,0,act,1,1,556325,1,15,19,0.789473684,NA,1,1,0,75.6,67.7,NA,0,68,0,0.003882418,4,1
HIMACHAL PRADESH ,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,17148,1,6,12,0.5,6077900,1,1,0,76.5,83.7,NA,0,84,0,0.008017493,NA,0
HIMACHAL PRADESH ,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,18905,1,5,12,0.416666667,6077900,1,1,0,76.5,83.7,NA,0,84,0,0.008017493,NA,0
HIMACHAL PRADESH ,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,20721,1,10,12,0.833333333,6077900,1,0,1,76.5,83.7,NA,0,84,0,0.008017493,NA,0
HIMACHAL PRADESH ,2004,4,0,0,0,0,0,0,0,0,0,0,0,0,24077,1,6,12,0.5,6077900,1,1,1,76.5,83.7,NA,0,84,0,0.008017493,NA,0
HIMACHAL PRADESH ,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,27127,1,0,12,0,6077900,1,1,1,76.5,78.7,93,0,79,0,0.008017493,NA,0
HIMACHAL PRADESH ,2006,0,0,0,0,0,0,0,0,0,0,0,1,0,30274,1,5,12,0.416666667,6077900,1,1,1,76.5,78.7,NA,0,79,0,0.008017493,NA,0
HIMACHAL PRADESH ,2007,0,0,1,1,1,1,1,1,0,0,act,1,0,33963,1,5,12,0.416666667,6077900,1,0,0,76.5,78.7,NA,0,79,0,0.008017493,NA,0
HIMACHAL PRADESH ,2008,0,0,1,1,1,1,1,1,0,0,act,1,1,41483,1,7,12,0.583333333,6077900,1,0,0,76.5,78.7,NA,0,79,0,0.008017493,NA,0
HIMACHAL PRADESH ,2009,1,0,1,1,1,1,1,1,0,0,act,1,1,48189,1,8,12,0.666666667,6077900,1,0,0,76.5,78.7,NA,0,79,0,0.008017493,NA,0
HIMACHAL PRADESH ,2010,1,0,1,1,1,1,1,1,0,0,act,1,1,57452,1,9,12,0.75,6077900,1,0,0,76.5,78.7,NA,0,79,0,0.008017493,NA,0
HIMACHAL PRADESH ,2011,2,0,1,1,1,1,1,1,0,0,act,1,1,64957,1,2,12,0.166666667,6077900,1,0,0,82.8,78.7,NA,0,79,0,0.008017493,NA,0
HIMACHAL PRADESH ,2012,1,0,1,1,1,1,1,1,0,0,act,1,1,73710,1,11,12,0.916666667,6077900,1,1,1,82.8,78.7,NA,0,79,0,0.00203252,NA,0
HIMACHAL PRADESH ,2013,1,0,1,1,1,1,1,1,0,0,act,1,1,82585,1,10,12,0.833333333,6077900,1,1,1,82.8,78.7,NA,0,79,0,0.00203252,NA,0
HIMACHAL PRADESH ,2014,0,0,1,1,1,1,1,1,0,0,act,1,1,103772,1,10,12,0.833333333,6077900,1,0,1,82.8,78.7,NA,0,79,0,0.00203252,NA,0
HIMACHAL PRADESH ,2015,1,0,1,1,1,1,1,1,0,0,act,1,1,114239,1,7,12,0.583333333,6077900,1,0,1,82.8,90,96,0,90,0,0.00203252,NA,0
HIMACHAL PRADESH ,2016,1,0,1,1,1,1,1,1,0,0,act,1,1,125634,1,7,12,0.583333333,NA,1,0,1,82.8,90,96,0,90,0,0.00203252,1,2
JAMMU & KASHMIR ,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,18039,0,34,20,1.7,10143700,1,0,0,55.5,74.4,NA,0,74,0,0.015602837,168,83
JAMMU & KASHMIR ,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,20326,0,33,20,1.65,10143700,1,0,0,55.5,74.4,NA,0,74,0,0.015602837,130,168
JAMMU & KASHMIR ,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,22194,0,26,20,1.3,10143700,1,0,0,55.5,74.4,NA,0,74,0,0.015602837,120,130
JAMMU & KASHMIR ,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,27305,0,7,20,0.35,10143700,1,1,1,55.5,74.4,NA,0,74,0,0.015602837,73,120
JAMMU & KASHMIR ,2005,0,1,0,0,0,0,0,0,0,0,0,0,0,29920,0,13,20,0.65,10143700,1,1,1,55.5,82.4,87.2,0,82,0,0.015602837,89,73
JAMMU & KASHMIR ,2006,1,0,0,0,0,0,0,0,0,0,0,1,0,33230,0,11,20,0.55,10143700,1,1,1,55.5,82.4,NA,0,82,0,0.015602837,78,89
JAMMU & KASHMIR ,2007,3,1,0,0,0,1,1,0,0,0,0,1,0,37099,0,6,20,0.3,10143700,1,1,1,55.5,82.4,NA,0,82,0,0.015602837,36,78
JAMMU & KASHMIR ,2008,0,1,0,0,0,1,1,0,0,0,0,1,1,42315,0,0,20,NA,10143700,1,1,1,55.5,82.4,NA,0,82,0,0.015602837,52,36
JAMMU & KASHMIR ,2009,0,0,0,0,0,1,1,0,0,0,0,1,1,48385,0,17,20,0.85,10143700,1,1,1,55.5,82.4,NA,0,82,0,0.015602837,24,52
JAMMU & KASHMIR ,2010,0,2,0,0,0,1,1,0,0,0,0,1,1,58073,0,4,20,0.2,10143700,1,1,1,55.5,82.4,NA,0,82,0,0.015602837,13,24
JAMMU & KASHMIR ,2011,1,0,0,0,0,1,1,0,0,0,0,1,1,68185,0,13,20,0.65,10143700,1,1,1,67.2,82.4,NA,0,82,0,0.015602837,38,13
JAMMU & KASHMIR ,2012,0,1,0,0,0,1,1,0,0,0,0,1,1,77558,0,10,20,0.5,10143700,1,1,1,67.2,82.4,NA,0,82,0,0.004166667,66,38
